NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,NPI Deactivation Reason Code,NPI Deactivation Date,NPI Reactivation Date,Healthcare Provider Taxonomy Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Primary Taxonomy Switch_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Primary Taxonomy Switch_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Primary Taxonomy Switch_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Primary Taxonomy Switch_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Primary Taxonomy Switch_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Primary Taxonomy Switch_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Primary Taxonomy Switch_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Primary Taxonomy Switch_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Primary Taxonomy Switch_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Primary Taxonomy Switch_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Primary Taxonomy Switch_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Primary Taxonomy Switch_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Primary Taxonomy Switch_14,Healthcare Provider Taxonomy Code_15,Healthcare Provider Primary Taxonomy Switch_15
1629603741,2,MANE OF YOUR DREAM,11553 FOOTHILL BLVD STE 101,RANCHO CUCAMONGA,CA,917300731,9099691833,,,,101Y00000X,N,1744P3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1730157009,2,"DESERT MEDICAL EQUIPMENT, INC",14673 CIVIC DR,VICTORVILLE,CA,923940844,7602472903,,,,332BX2000X,N,335E00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1598068512,2,FUNDAMENTAL MEDICAL SUPPLY INC,7114 RESEDA BLVD,RESEDA,CA,913354210,8052302220,,,,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1982684213,2,CENTENNIAL MEDICAL EQUIPMENT INC,3181 CLEVELAND AVE,SANTA ROSA,CA,95403,7075264675,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1669491270,2,CENTENNIAL MEDICAL EQUIPMENT INC,411 W WALNUT ST,GARDENA,CA,902483136,3105326065,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1992785224,2,CENTENNIAL MEDICAL EQUIPMENT INC,888 N FAIR OAKS AVE,PASADENA,CA,911033046,6267963280,,,,332BX2000X,N,335E00000X,N,332BC3200X,N,332BP3500X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1255863726,2,"VALLEY ORTHOPEDIC TECHNOLOGY, INC",15243 VANOWEN STREET #208,VAN NUYS,CA,91405,8186002560,,,,222Z00000X,N,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1073973194,2,COMPRESSION OBSESSION,650 UNIVERSITY AVE,SACRAMENTO,CA,95825,9166490700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598799090,2,"ACTION ORTHOPEDIC COMPANY, LLC",1515 WILSHIRE BLVD UNIT 3,LOS ANGELES,CA,900172216,2134825226,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1932657103,2,RESTORE MEDICAL INC.,770 MASON ST STE 115,VACAVILLE,CA,956884647,7073594642,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588606107,2,MOLINA ORTHOPEDIC LABORATORIES INC.,414 31ST ST,NEWPORT BEACH,CA,926633872,8884022992,,03/30/2020,05/06/2020,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497376156,2,"PERFORMANCE MASTERY CONSULTING, INC.",3711 W 145TH ST,HAWTHORNE,CA,902508452,3109104347,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1558370023,2,BEVERLY ORTHOPEDIC LABORATORY INC,2625 W BEVERLY BLVD,MONTEBELLO,CA,90640,3237272887,,,,261QP2000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1154944114,2,KEN DME MEDICAL SUPPLIES LLC,1816 TULLY RD STE 235,SAN JOSE,CA,951224405,4086673836,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831713189,2,"PROSTHETIC & ORTHOTIC GROUP SAN GABRIEL VALLEY, INC",5658 SEPULVEDA BLVD STE 206,VAN NUYS,CA,914112951,8185385613,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659925998,2,ALCAM MEDICAL INC,44439 17TH ST W STE 103,LANCASTER,CA,935342854,8668477187,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1750573648,2,PAULS SHOE REPAIR AND SALES INC.,1102 S GLENDALE AVE,GLENDALE,CA,912053203,8185070314,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235348293,2,ATHENA PROSTHETIC SERVICES INCORPORATED,2824 FAIRGREEN AVE,ARCADIA,CA,910065522,6262566360,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699849570,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",23961 CALLE DE LA MAGDALENA STE 115,LAGUNA HILLS,CA,926533616,9495813890,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1801404199,2,COVERING WITH CARE,21350 AVALON BLVD UNIT 5039,CARSON,CA,907497032,4242214754,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689072670,2,"RESTORE MEDICAL, INC.",24 ANTELOPE BLVD,RED BLUFF,CA,960802807,5305272305,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295239127,2,"RESTORE MEDICAL, INC.",475 CENTURY PARK DR. SUITE A,YUBA CITY,CA,95993,5306052114,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295126274,2,RESTORE MEDICAL INC,2075 N BROADWAY,WALNUT CREEK,CA,945963716,9259307801,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861849077,2,RESTORE MEDICAL INC.,3125 COFFEE RD STE 2,MODESTO,CA,953551768,2098463148,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164996658,2,RESTORE MEDICAL INC,7335 N 1ST ST STE 109,FRESNO,CA,937202968,5594396152,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801406269,2,RESTORE MEDICAL INC,1505 SOQUEL DR STE 4,SANTA CRUZ,CA,950651716,8316007432,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639789779,2,"DYNAMICS ORTHOTICS & PROSTHETICS, INC",2150 N WATERMAN AVE STE 301,SAN BERNARDINO,CA,924044811,9098813612,,,,222Z00000X,N,224900000X,N,224P00000X,N,225000000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,
1467454777,2,"STUART PEDORTHICS, INC.",17816 CHATSWORTH ST.,GRANADA HILLS,CA,913445611,8188318507,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255337432,2,"BEVERLY HILLS PROSTHETICS ORTHOTICS, INC.",15230 BURBANK BLVD,VAN NUYS,CA,914113534,8189880033,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073505913,2,JOHN D HOLLINGSEAD,8260 MORRO RD,ATASCADERO,CA,934223954,8054661296,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386636322,2,ALEXANDER ORTHOPEDIC LAB,660 E REGENT ST,INGLEWOOD,CA,903011415,3106749179,,,,224P00000X,X,222Z00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1053303271,2,THORATEC CORPORATION,6035 STONERIDGE DR,PLEASANTON,CA,945883270,9258478600,,,,335E00000X,X,332B00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1841283850,2,"CENTER FOR INDEPENDENT REHABILITATIVE SERVICES, INC.",2211 MOORPARK AVE,SAN JOSE,CA,951282654,4089950144,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881681179,2,"LONG BEACH ARTIFICIAL LIMB CO., INC.",2268 LONG BEACH BLVD,LONG BEACH,CA,908064417,5624265531,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205824521,2,DAMAR MEDICAL INDUSTRIES INC,12460 BELLFLOWER BLVD,DOWNEY,CA,902422806,5628036636,,,,222Z00000X,X,224P00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1306820873,2,NOVIS CORPORATION,1712 DIVISADERO ST,SAN FRANCISCO,CA,941153012,4154400444,,,,332B00000X,X,335E00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1497732234,2,U.C. DAVIS MEDICAL CENTER,2315 STOCKTON BLVD,SACRAMENTO,CA,958172201,9167347045,,,,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841261955,2,WEST COAST ORTHOTIC & PROSTHETIC SER INC,400 E KETTLEMAN LN,LODI,CA,952405962,2093331148,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588636658,2,HOLDEN OPTICAL CO. INC.,1150 W ORANGEBURG AVE,MODESTO,CA,953504042,2095269883,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346201902,2,JO QUILICI,2711 MACDONALD AVE,RICHMOND,CA,94804,5102334707,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1124071493,2,"CONTINUOUS POSITIVE MOTION TECHNOLOGY, INC",1545 ST. MARKS PLAZA,STOCKTON,CA,95207,2094760900,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114971520,2,SAINT CRISPIN'S ORTHOPEDIC,12830 ROSECRANS AVE,NORWALK,CA,906504416,5628022477,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164466488,2,"KOLBERG OCULAR PRODUCTS, INC.",9663 TIERRA GRANDE ST,SAN DIEGO,CA,921264568,8586952021,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952346801,2,"YOUNG PROSTHETICS OTHOTICS, INC.",516 S BEACH BLVD,ANAHEIM,CA,928041811,7142209352,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1669408837,2,XWYZEE LLC,28108 NEWHALL RANCH RD,VALENCIA,CA,913550990,6617020070,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1265469142,2,RIGGS AMBULANCE SERVICE INC,1827 CANAL STREET,MERCED,CA,953404812,2097223832,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1356370423,2,ODYSSEY PROSTHETICS & ORTHOTICS INC.,738 S WATERMAN AVE STE A4,SAN BERNARDINO,CA,924082355,9098900577,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275563173,2,"FEET FIRST, INC.",398 N PALM CANYON DR,PALM SPRINGS,CA,922625642,7603253681,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578596128,2,LEAHY PROSTHETICS & ORTHOTICS INC,630 FREDERICK ST,SANTA CRUZ,CA,950622203,8314255900,,,,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649204801,2,"TEMECULA VALLEY ORTHOITCS & PROSTHETICS, INC.",36243 INLAND VALLEY DR STE 30,WILDOMAR,CA,925959547,9516964447,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386665487,2,PLP INC,1362 INDUSTRIAL PARK AVE,REDLANDS,CA,923742897,9097986905,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295746113,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",450 4TH AVE,CHULA VISTA,CA,919104426,6194251835,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588675474,2,UNIVERSAL ORTHOPEDIC CO.,12830 ROSECRANS AVE,NORWALK,CA,906504416,5626989965,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922019769,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",29645 RANCHO CALIFORNIA RD,TEMECULA,CA,925916200,9096865325,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003824319,2,"DAVIS FOOT COMFORT CENTER, INC.",3921 JUDAH ST,SAN FRANCISCO,CA,941221120,4156618705,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861401309,2,"RELIANT MEDICAL SUPPLIES & ORTHOTICS, INC.",3679 MOTOR AVE,LOS ANGELES,CA,900345762,3108389922,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1265440234,2,PERFORMANCE PROSTHETIC ORTHOTIC CENTER,2820 SANTA MONICA BLVD,SANTA MONICA,CA,904042410,3108292322,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1861405516,2,LYDON'S ORTHOTIC SERVICE,1200 WESTERN STREET,FAIRFIELD,CA,945332474,7074281705,,,,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750496816,2,"VENTURA PROSTHETIC & ORTHOTICS, INC.",1645 DONLON ST,VENTURA,CA,930035667,8053390670,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720198120,2,"M.WARMUTH C.O.,INC.",4517 MARKET ST,VENTURA,CA,930037710,8056581822,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710081930,2,ITC MEDICAL SUPPLIES INC,4373 GEARY BLVD,SAN FRANCISCO,CA,941183003,4153877100,,,,332B00000X,X,332BX2000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1043316771,2,R. A. MEDICAL COMPANY,407 E PERKINS ST,UKIAH,CA,954824506,7074630160,,,,332BX2000X,X,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1124126628,2,ONTARIO PROSTHETICS,12981 PERRIS BLVD STE 101,MORENO VALLEY,CA,925534108,9512474140,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497850630,2,WEST COAST ORTHOTIC AND PROSTHETIC,3215 N CALIFORNIA ST,STOCKTON,CA,952043433,2099424166,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518067511,2,"O AND P SERVICES, INC",1830 SIERRA GARDENS DR STE 40,ROSEVILLE,CA,956612942,9167841612,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972698074,2,"AWCS MEDICAL, INC.",1392 W. OLIVE,PORTERVILLE,CA,932573070,5597843333,,,,332B00000X,X,332BX2000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1548355365,2,SHOUSHAN GUKASYAN,8217 LANKERSHIM BLVD STE 29,NORTH HOLLYWOOD,CA,916050937,8187677003,,,,332B00000X,X,332BX2000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1457445280,2,INLINE ORTHOTIC & PROSTHETIC,5360 JACKSON DR,LA MESA,CA,919426002,6196677000,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578659645,2,RIVERSIDE ARTIFICIAL LIMB & BRACE CORP,4013 BROCKTON AVE,RIVERSIDE,CA,925013440,9517813011,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114013158,2,LOS ANGELES INSTITUTE FOR PROSTHETICS AND ORTHOTICS INC,443 1/2 SO ATLANTIC BLVD,LOS ANGELES,CA,900222617,3232661745,,,,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316028848,2,EMPIRE PROSTHETIC & ORTHOTIC CENTER,16471 VICTOR ST,VICTORVILLE,CA,923953942,7609558855,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821175050,2,"CUSTOM ORTHOPEDIC APPLIANCES, INC.",340 DIVISADERO ST,SAN FRANCISCO,CA,941172209,4155521330,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255401915,2,HANGER PROSTHETICS & ORTHOTICS INC,969 PACIFIC ST STE B,MONTEREY,CA,939404438,8316495347,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1588738462,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,1477 LINCOLN ST,REDDING,CA,960012641,5302437622,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1023182904,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,155 MAIN ST,WOODLAND,CA,956953125,5306621117,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1578637450,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,270 COHASSET RD,CHICO,CA,959262262,5303456864,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1730253881,2,HANGER PROSTHETICS & ORTHOTICS INC,2505 SAMARITAN DR,SAN JOSE,CA,951244006,4083585366,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1265506141,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,918 S FAIRMONT AVE,LODI,CA,952405119,2093689683,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1174697056,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,813 COURT ST,JACKSON,CA,956422131,2093689683,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1306911227,2,ANCHOR ORTHOTICS & PROSTHETICS,3838 WATT AVE STE A110,SACRAMENTO,CA,958212689,9164840685,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720146327,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,1256 32ND ST,SACRAMENTO,CA,958165210,9164522218,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1538220587,2,HANGER PROSTHETICS & ORTHOTICS WEST INC.,6403 COYLE AVE,CARMICHAEL,CA,956080311,9165361121,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073651139,2,PREMIER ORTHOTIC AND PROSTHETIC SERVICES INC,855 N LARK ELLEN AVE,WEST COVINA,CA,917911099,6264309253,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093857740,2,APPLIED ORTHOTIC SYSTEMS LTD,2414 S FAIRVIEW ST,SANTA ANA,CA,927045318,7145495018,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902948250,2,"VALLEY INSTITUTE OF PROSTHETICS & ORTHOTICS, INC",23033 LYONS AVE STE 6,NEWHALL,CA,913212777,6612531191,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083756993,2,"VALLEY INSTITUTE OF PROSTHETICS & ORTHOTICS, INC",44404 16TH ST W STE 108,LANCASTER,CA,935342839,6619490504,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104950260,2,ABILITY BIOMECHANICS INT'L INC,205 CHURCH AVE,CHULA VISTA,CA,919102702,6194258189,,,,261Q00000X,X,261QA0900X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1851413371,2,LUKES ULTIMATE COMFORT SHOES INC.,3419 STATE ST,SANTA BARBARA,CA,931052625,8056872696,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801919238,2,"PIERSON ENTERPRISES, INC",6266 IRVINE BLVD,IRVINE,CA,92620,9495519200,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1740403898,2,CENTER FOR INDEPENDENT REHAB,693 HI TECH PKWY,OAKDALE,CA,953619372,2098458231,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225253578,2,SIERRA ORTHOPEDIC LAB,693 HI TECH PKWY,OAKDALE,CA,953619372,2098458231,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275758757,2,WEST COAST ORTHOTIC AND PROSTHETIC SERVICES,693 HI TECH PKWY,OAKDALE,CA,953619372,2098458231,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073738563,2,WEST COAST ORTHOTIC AND PROSTHETIC,1745 W KETTLEMAN LN,LODI,CA,952429287,2093331148,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063634707,2,"ADVANCED ARM DYNAMICS, INC.",123 W TORRANCE BLVD,REDONDO BEACH,CA,902773610,3103723050,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932313277,2,FRANKS FITTED ARCHES INC,2795 W LINCOLN AVE,ANAHEIM,CA,928016334,7148262100,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437369014,2,DIRECT MEDICAL SUPPLIES,13615 VICTORY BLVD STE 111,VAN NUYS,CA,914011770,8189020665,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922615368,2,INLAND ARTIFICIAL LIMB & BRACE,1101 BRYAN AVE STE C,TUSTIN,CA,927804401,7144643436,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255938452,2,SHEEK HAIR BOUTIQUE,1432 N CEDAR AVE APT 107,FRESNO,CA,937035303,5597120988,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619433786,2,"TRUE AMERICAN MEDICAL SUPPLIES, LLC",870 W 9TH ST STE 101,SAN PEDRO,CA,907313636,4243429061,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508845702,2,REDLANDS PROSTHETIC & ORTHOTIC GROUP INC,1849 W REDLANDS BLVD STE 103,REDLANDS,CA,923733127,9097985853,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306915749,2,"SAN FRANCISCO PROSTHETIC ORTHOTIC SERVICE, INC.",330 DIVISADERO ST,SAN FRANCISCO,CA,941172209,4158614146,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285640979,2,PRECISION ORTHOTICS & PROSTHETICS INC,7143 SEVILLE AVE,HUNTINGTON PARK,CA,902554905,2133885847,,,,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1871191742,2,ALCAM MEDICAL INC.,1244 N MARIPOSA ST STE 10,FRESNO,CA,937033929,9517827000,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598057796,2,ALCAM MEDICAL INC,15354 BONANZA RD STE A,VICTORVILLE,CA,923922495,8668477187,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629084942,2,"CAPSTONE ORTHOPEDIC, INC.",19845 LAKE CHABOT RD STE 302,CASTRO VALLEY,CA,945464055,5105371210,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376620492,2,"CAPSTONE ORTHOPEDIC, INC.",5412 AVENIDA DE LOS ROBLES,VISALIA,CA,93291,5596363800,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144548710,2,"CAPSTONE ORTHOPEDIC, INC.",1260 S MAIN ST STE 102,SALINAS,CA,939012292,8314249100,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649875782,2,INFINITE HAIR DESIGNS,21606 DEVONSHIRE ST,CHATSWORTH,CA,913112901,8189175840,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376568162,2,HUMAN DESIGNS PROSTHETIC AND ORTHOTIC LABORATORY INC.,49 E FOOTHILL BLVD,ARCADIA,CA,910062307,6264457797,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437745858,2,"AUDWICK, LLC",1811 DEL PASO BLVD,SACRAMENTO,CA,958153018,4159332264,,,,332BC3200X,N,332BD1200X,N,332BN1400X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,
1114269560,2,ESTHETIC EYES INC,9615 BRIGHTON WAY STE 313,BEVERLY HILLS,CA,902105152,3102718801,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1023070885,2,"VOGUE PROSTHETIC ORTHOTIC CENTER, INC",18250 ROSCOE BLVD STE 250,NORTHRIDGE,CA,913254275,8183492230,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033134903,2,"FERRACO, INC.",2933 LONG BEACH BLVD,LONG BEACH,CA,908061517,5629882414,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093303265,2,JONNA TRICHOLOGY & HAIR LOSS CLINIC LLC,3435 CAMINO DEL RIO S STE 310,SAN DIEGO,CA,921083912,6196460358,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437747151,2,"AWESOMFIT, INC",5331 PIRRONE RD STE B,SALIDA,CA,953689089,2095229911,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366953168,2,"ACTIVE LIFE, LLC",190 SIERRA CT STE A4,PALMDALE,CA,935507608,8184954610,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679797013,2,"CAPSTONE ORTHOPEDIC, INC.",250 COHASSET RD STE 30,CHICO,CA,959262248,5308946400,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932791795,2,"PACIFIC MEDICAL, INC.",1909 16TH ST STE 1,BAKERSFIELD,CA,933015004,6613816552,,,,332B00000X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1407957780,2,HANGER PROSTHETICS & ORTHOTICS WEST INC.,1177 IDAHO ST STE 101,REDLANDS,CA,923744586,9097921900,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1982057394,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,2930 E INLAND EMPIRE BLVD,ONTARIO,CA,917644802,9097403820,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1740291541,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",1043 ELM AVE STE 202,LONG BEACH,CA,908133244,5624322987,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1790796514,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",351 SANTA FE DR STE 240,ENCINITAS,CA,920245137,7604791866,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
