NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,City,State2,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Zip5,Address,taxonomy
1245571660,2,NV ORTHOTICS,1675 W DEMPSTER ST,PARK RIDGE,IL,60068,7086512564,60068,1675 W DEMPSTER ST,335E00000X
1578550307,2,"BARTH ORTHOTIC AND PROSTHETIC SERVICES, P.C,",355 W CARPENTER ST,SPRINGFIELD,IL,62702,2177891450,62702,355 W CARPENTER ST,335E00000X
1881947091,2,"WOODFIELD ORTHO SERVICES, LLC",2401 KANEVILLE RD STE 2,GENEVA,IL,60134,8473823222,60134,2401 KANEVILLE RD,224P00000X
1982011102,2,ABILITY PROSTHETIC AND ORTHOTIC CARE INC.,4710 W 95TH ST,OAK LAWN,IL,60453,7085290753,60453,4710 W 95TH ST,335E00000X
1023411303,2,"BIONICARE PROSTHETICS AND ORTHOTICS, LLC",9501 W 144TH PL STE 304,ORLAND PARK,IL,60462,7089662850,60462,9501 W 144TH PL,335E00000X
1053718916,2,"HANGER PROSTHETICS & ORTHOTICS, INC",3691 COUGAR DR STE A,PERU,IL,61354,8152201382,61354,3691 COUGAR DR,335E00000X
1578628640,2,ORTHOPEDIC & SPINE SURGERY ASSOC,420 W NORTHWEST HWY,BARRINGTON,IL,60010,8473826766,60010,420 W NORTHWEST HWY,335E00000X
1083779151,2,ORTHOPEDIC & SPINE SURGERY ASSOC,2971 W ALGONQUIN RD,ALGONQUIN,IL,60102,8478548590,60102,2971 W ALGONQUIN RD,335E00000X
1255792180,2,"KELTIC LIMB AND BRACE, INC.",1316 BLACK RD,JOLIET,IL,60435,6614227223,60435,1316 BLACK RD,335E00000X
1225193386,2,ORTHOPEDIC & SPINE SURGERY ASSOC,2350 ROYAL BLVD,ELGIN,IL,60123,8479315300,60123,2350 ROYAL BLVD,335E00000X
1760835938,2,"PEDIATRIC ORTHOTIC AND PROSTHETIC SERVICES - MIDWEST, LLC",2211 N OAK PARK AVE,CHICAGO,IL,60707,7733855848,60707,2211 N OAK PARK AVE,335E00000X
1881044519,2,"REICHERT PROSTHETICS & ORTHOTICS, LLC",15 TOWER CT,GURNEE,IL,60031,2626544300,60031,15,335E00000X
1124563218,2,ACE PROSTHETICS & ORTHOTICS LLC,4315 N LINCOLN AVE,CHICAGO,IL,60618,2197933339,60618,4315 N LINCOLN AVE,335E00000X
1043678931,2,NATURAL BALANCE ORTHOTICS,1864 JOHNS DR,GLENVIEW,IL,60025,8477297923,60025,1864 JOHNS DR,335E00000X
1437219078,2,"ORTHOTIC AND PROSTHETIC LAB, INC.",6 EMERALD TER,SWANSEA,IL,62226,6182354864,62226,6 EMERALD TER,335E00000X
1942732714,2,"PROSTHETICS & ORTHOTICS CLINIC, LLC",452 N MCLEAN BLVD STE 101,ELGIN,IL,60123,2242387470,60123,452 N MCLEAN BLVD,335E00000X
1922172881,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,404 RUSHING DR,HERRIN,IL,62948,6189971451,62948,404 RUSHING DR,335E00000X
1376628909,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",307 N 36TH ST STE 205,QUINCY,IL,62301,2172223680,62301,307 N 36TH ST,335E00000X
1477069607,2,GITELIS ORTHOPEDICS LTD,1800 MCDONOUGH RD STE 202,HOFFMAN ESTATES,IL,60192,8478077770,60192,1800 MCDONOUGH RD,335E00000X
1447362694,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC",7 BRONZE POINTE S STE A,SWANSEA,IL,62226,6182227032,62226,7 BRONZE POINTE S,335E00000X
1588738439,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,300 VILLAGE GRN STE 205,LINCOLNSHIRE,IL,60069,8474788154,60069,300 VILLAGE GRN,335E00000X
1851677199,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",119 E COURT ST,KANKAKEE,IL,60901,8159328564,60901,119 E COURT ST,335E00000X
1477839710,2,OPTECH ORTHOTICS & PROSTHETICS SERVICES LTD.,121 SPRINGFIELD AVE,JOLIET,IL,60435,8157419700,60435,121 SPRINGFIELD AVE,335E00000X
1689801680,2,BRACEMAN P&O INC.,2830 W. CERMAK RD.,CHICAGO,IL,60623,8477366686,60623,2830 W CERMAK RD,335E00000X
1851389449,2,PROSTHETIC ORTHOTIC SPECIALIST INC,701 NE JEFFERSON AVE,PEORIA,IL,61603,3096889549,61603,701 NE JEFFERSON AVE,335E00000X
1710118864,2,PROSTHETIC ORTHOTIC SPECIALIST INC,3030 N WOODFORD ST,DECATUR,IL,62526,2178726150,62526,3030 N WOODFORD ST,335E00000X
1194058123,2,QUAD CITY PROSTHETIC INC,520 VALLEY VIEW DR,MOLINE,IL,61265,3097626435,61265,520 VALLEY VIEW DR,335E00000X
1952634982,2,QUAD CITY PROSTHETIC INC,1222 SHOOTING PARK RD,PERU,IL,61354,8152231781,61354,1222 SHOOTING PARK RD,335E00000X
1215925805,2,QUAD CITY PROSTHETIC INC,4730 44TH ST,ROCK ISLAND,IL,61201,3092830880,61201,4730 44TH ST,335E00000X
1518198662,2,QUAD CITY PROSTHETIC INC,1013 W LORAS DR,FREEPORT,IL,61032,8152662074,61032,1013 W LORAS DR,335E00000X
1700936234,2,KOEBERS PROSTHETIC & ORTHOTIC LAB INC.,3834 W IRVING PARK RD,CHICAGO,IL,60618,7735397333,60618,3834 W IRVING PARK RD,335E00000X
1932652567,2,"MD ORTHOTIC & PROSTHETIC LABORATORY, INC.",1514 E 87TH ST LOWR LEVEL,CHICAGO,IL,60619,7737795896,60619,1514 E 87TH ST LOWR LEVEL,335E00000X
1679625560,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC.",8400 BROOKFIELD AVE,BROOKFIELD,IL,60513,8886352271,60513,8400 BROOKFIELD AVE,335E00000X
1033261912,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC",622 E OGDEN AVE,NAPERVILLE,IL,60563,7083879700,60563,622 E OGDEN AVE,335E00000X
1649322512,2,MD ORTHOTIC AND PROSTHETIC LAB,227 N HAMMES AVE,JOLIET,IL,60435,7083879700,60435,227 N HAMMES AVE,335E00000X
1699159624,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC.",20060 GOVERNORS DR STE 102,OLYMPIA FIELDS,IL,60461,2197368896,60461,20060 GOVERNORS DR,335E00000X
1205988797,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC",4710 W 95TH ST STE B4,OAK LAWN,IL,60453,7737795896,60453,4710 W 95TH ST,335E00000X
1407182520,2,"SCHECK & SIRESS PROSTHETICS, INC",1611 W HARRISON ST,CHICAGO,IL,60612,8667243251,60612,1611 W HARRISON ST,335E00000X
1770557670,2,"CAPE PROSTHETICS-ORTHOTICS, INC.",118 AIRWAY DR,MARION,IL,62959,1899397796,62959,118 AIRWAY DR,335E00000X
1023590049,2,GITELIS ORTHOPEDICS LTD,27401 W IL ROUTE 22 STE 6,BARRINGTON,IL,60010,8478077770,60010,27401 W IL ROUTE 22,335E00000X
1083016752,2,"HANGER PROSTHETICS & ORTHOTICS, INC",211 LANDMARK DR STE A5,NORMAL,IL,61761,3095852349,61761,211 LANDMARK DR,335E00000X
1851409932,2,SRT PROSTHETICS & ORTHOTICS LLC,6475 WASHINGTON ST.,GURNEE,IL,60031,8478550030,60031,6475 WASHINGTON ST,335E00000X
1497929434,2,SRT PROSTHETICS & ORTHOTICS LLC,406 N. FRONT ST.,MCHENRY,IL,60050,8156796900,60050,406 N FRONT ST,335E00000X
1871951038,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,4315 N. LINCOLN AVENUE,CHICAGO,IL,60618,7736986269,60618,4315 N LINCOLN AVENUE,335E00000X
1164080743,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,391 QUADRANGLE DR STE N4,BOLINGBROOK,IL,60440,7089662850,60440,391 QUADRANGLE DR,335E00000X
1649722315,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,17530 KEDZIE AVE,HAZEL CREST,IL,60429,7089917910,60429,17530 KEDZIE AVE,335E00000X
1639564867,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,100 TOWER DR STE 101,BURR RIDGE,IL,60527,6309860007,60527,100,335E00000X
1306880414,2,"ROCKFORD ORTHOPEDIC ASSOCIATES, LTD.",324 ROXBURY ROAD,ROCKFORD,IL,61107,8153989491,61107,324 ROXBURY ROAD,335E00000X
1861035438,2,"ORA ORTHOPEDICS, PC",510 VALLEY VIEW DRIVE,MOLINE,IL,61265,3097623621,61265,510 VALLEY VIEW DRIVE,207X00000X
1780198887,2,"MIOMED ORTHOPAEDICS, INC.",2502 N CLARK ST STE 207,CHICAGO,IL,60614,7734778991,60614,2502 N CLARK ST,332B00000X
1376006734,2,"DAVID ROTTER PROSTHETICS, LTD",121 SPRINGFIELD AVE STE 4,JOLIET,IL,60435,8157142932,60435,121 SPRINGFIELD AVE,332B00000X
1013536622,2,ANIMATE PEDORTHICS ORTHOTICS & PROSTHETICS LLC,307 W SAINT PAUL ST,SPRING VALLEY,IL,61362,3123156584,61362,307 W SAINT PAUL ST,332B00000X
1194719328,2,NORTHERN PROSTHETICS & ORTHOPEDIC INC,2629 CHARLES ST,ROCKFORD,IL,61108,8152260444,61108,2629 CHARLES ST,335E00000X
1225653686,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,1290 W NORTHWEST HWY,PALATINE,IL,60067,2248018092,60067,1290 W NORTHWEST HWY,335E00000X
1811418015,2,PR ORTHOTICS & OT LLC,4711 GOLF RD,SKOKIE,IL,60076,7738993885,60076,4711 GOLF RD,335E00000X
1043362932,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC",1614 W CENTRAL RD,ARLINGTON HEIGHTS,IL,60005,8473644865,60005,1614 W CENTRAL RD,335E00000X
1881746758,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC",4801 W PETERSON AVE,CHICAGO,IL,60646,7735456047,60646,4801 W PETERSON AVE,335E00000X
1831263797,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,355 W CARPENTER ST STE B,SPRINGFIELD,IL,62702,2177891450,62702,355 W CARPENTER ST,335E00000X
1912908757,2,ILLIANA ORTHOPEDICS INC,17222 HARLEM AVE,TINLEY PARK,IL,60477,7085325600,60477,17222 HARLEM AVE,335E00000X
1376652305,2,HEARTLAND ORTHOPEDIC SERVICES INC,1967 DEKALB AVE,SYCAMORE,IL,60178,8157549900,60178,1967 DEKALB AVE,335E00000X
1356439533,2,DEAN PROSTHETIC ORTHOTIC SVC LTD,2530 CRAWFORD AVE STE 218,EVANSTON,IL,60201,8474757080,60201,2530 CRAWFORD AVE,335E00000X
1841364981,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,75 MARKET ST,ELGIN,IL,60123,8476956955,60123,75 MARKET ST,335E00000X
1760556625,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,1S224 SUMMIT AVE STE 104,OAKBROOK TERRACE,IL,60181,6306205333,60181,1S224 SUMMIT AVE,335E00000X
1659445518,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,17530 KEDZIE AVE,HAZEL CREST,IL,60429,7089570240,60429,17530 KEDZIE AVE,335E00000X
1568536423,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,10719 160TH ST,ORLAND PARK,IL,60467,7083641570,60467,10719 160TH ST,335E00000X
1194890962,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,325 S 8TH ST,QUINCY,IL,62301,2172223680,62301,325 S 8TH ST,335E00000X
1164590378,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,2706 MCGRAW DR,BLOOMINGTON,IL,61704,8037757719,61704,2706 MCGRAW DR,335E00000X
1427194109,2,"ORTHO-MED SERVICES, INC",109 FAIRFIELD WAY STE 106,BLOOMINGDALE,IL,60108,6302959200,60108,109 FAIRFIELD WAY,335E00000X
1609922715,2,"ACME ORTHOTIC & PROSTHETIC LABS, INC.",1840 E 71ST ST,CHICAGO,IL,60649,7733630400,60649,1840 E 71ST ST,335E00000X
1083736672,2,"AMERICAN LIMB AND ORTHOTIC CENTER, INC",5800 W HIGGINS AVE,CHICAGO,IL,60630,7736854998,60630,5800 W HIGGINS AVE,335E00000X
1538383260,2,WOODFIELD ORTHO SERVICES LLC,37W002 MOOSEHEART RD,BATAVIA,IL,60539,8473823222,60539,37W002 MOOSEHEART RD,335E00000X
1730561150,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,17224 HARLEM AVE,TINLEY PARK,IL,60477,7089662850,60477,17224 HARLEM AVE,335E00000X
1851466635,2,HANGER PROSTHETICS & ORTHOTICS INC,2740 PHILO RD,URBANA,IL,61802,2173679771,61802,2740 PHILO RD,335E00000X
1447485545,2,"SCHECK & SIRESS PROSTHETICS, INC",5202 OLD ORCHARD RD STE N100,SKOKIE,IL,60077,8474757080,60077,5202 OLD ORCHARD RD,335E00000X
1114324076,2,HANGER PROSTHETICS & ORTHOTICS INC,311 W ROMEO B GARRETT AVE,PEORIA,IL,61605,3096821382,61605,311 W ROMEO B GARRETT AVE,335E00000X
1154387728,2,"SCHECK & SIRESS PROSTHETICS, INC",401 HARRISON ST,OAK PARK,IL,60304,7083832257,60304,401 HARRISON ST,335E00000X
1902970866,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,301 MAIN ST,MOUNT VERNON,IL,62864,6182449456,62864,301 MAIN ST,335E00000X
1891860664,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,649 RIDGEVIEW DR,MCHENRY,IL,60050,8153443070,60050,649 RIDGEVIEW DR,335E00000X
1619354719,2,"SCHECK & SIRESS PROSTHETICS, INC",12380 PRINCETON DR,HUNTLEY,IL,60142,8479615800,60142,12380 PRINCETON DR,335E00000X
1730566837,2,"SCHECK & SIRESS PROSTHETICS, INC",2401 KANEVILLE RD STE 2,GENEVA,IL,60134,6308450445,60134,2401 KANEVILLE RD,335E00000X
1245295120,2,"SCHECK & SIRESS PROSTHETICS, INC",2240 W OGDEN AVE STE 10,CHICAGO,IL,60612,3129966450,60612,2240 W OGDEN AVE,335E00000X
1083026314,2,SCHECK & SIRESS PROSTHETICS INC.,1304 E 47TH ST STE 204,CHICAGO,IL,60653,3127575270,60653,1304 E 47TH ST,335E00000X
1932164811,2,"SCHECK & SIRESS PROSTHETICS, INC",2835 N SHEFFIELD AVE STE 301,CHICAGO,IL,60657,7734723663,60657,2835 N SHEFFIELD AVE,335E00000X
1447710421,2,"SCHECK & SIRESS PROSTHETICS, INC",2434 W PETERSON AVE,CHICAGO,IL,60659,7738782445,60659,2434 W PETERSON AVE,335E00000X
1073578944,2,"SCHECK & SIRESS PROSTHETICS, INC",1725 W HARRISON ST STE 220,CHICAGO,IL,60612,3129422011,60612,1725 W HARRISON ST,335E00000X
1083174064,2,"SCHECK & SIRESS PROSTHETICS, INC",233 E ERIE ST STE 200,CHICAGO,IL,60611,3127874400,60611,233 E ERIE ST,335E00000X
1194780072,2,"SCHECK & SIRESS PROSTHETICS, INC",71 WAUKEGAN RD STE 400,LAKE BLUFF,IL,60044,8474440690,60044,71 WAUKEGAN RD,335E00000X
1679647523,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,35 TOWER CT STE F,GURNEE,IL,60031,8476236080,60031,35,335E00000X
1215001177,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,11346 S CICERO AVE STE 1S,ALSIP,IL,60803,7083719999,60803,11346 S CICERO AVE,335E00000X
1306910260,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,11231 W CERMAK RD,WESTCHESTER,IL,60154,7084479860,60154,11231 W CERMAK RD,335E00000X
1912307992,2,"PRESQUE ISLE ORTHOTICS AND PROSTHETICS OF OHIO, LLC",3700 OAKTON ST STE 103,SKOKIE,IL,60076,7734327616,60076,3700 OAKTON ST,335E00000X
1497031652,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",3900 W 95TH ST,EVERGREEN PARK,IL,60805,8159328564,60805,3900 W 95TH ST,335E00000X
1033283999,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,21000 S FRANKFORT SQUARE RD STE I,FRANKFORT,IL,60423,7086791006,60423,21000 S FRANKFORT SQUARE RD,335E00000X
1629148739,2,PROSTHETIC AND ORTHOTIC CARE LLC,13 EXECUTIVE DR,FAIRVIEW HEIGHTS,IL,62208,6182120006,62208,13 EXECUTIVE DR,335E00000X
1013081975,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,2118 VADALABENE DR STE A,MARYVILLE,IL,62062,6182888920,62062,2118 VADALABENE DR,335E00000X
1407811375,2,"SCHECK & SIRESS PROSTHETICS, INC",1701 E WOODFIELD RD STE 555,SCHAUMBURG,IL,60173,8476191701,60173,1701 E WOODFIELD RD,335E00000X
1669436457,2,SCHECK & SIRESS PROSTHETICS INC,1 S 376 SUMMIT AVE,OAKBROOK TERRACE,IL,60181,6304240392,60181,1 S 376 SUMMIT AVE,335E00000X
1598720468,2,"SCHECK & SIRESS PROSTHETICS, INC",1551 BOND ST STE 111,NAPERVILLE,IL,60563,6306374638,60563,1551 BOND ST,335E00000X
1851465702,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,694 ESSINGTON RD,JOLIET,IL,60435,8157449944,60435,694 ESSINGTON RD,335E00000X
1497829352,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,4801 W PETERSON AVE STE 618,CHICAGO,IL,60646,7737779494,60646,4801 W PETERSON AVE,335E00000X
1124192083,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,4400 MCCOY DR STE 100,AURORA,IL,60504,6308205656,60504,4400 MCCOY DR,335E00000X
1336104215,2,"SCHECK & SIRESS PROSTHETICS, INC",8641 W 95TH ST,HICKORY HILLS,IL,60457,7085998336,60457,8641 W 95TH ST,335E00000X
1477930568,2,"SCHECK & SIRESS PROSTHETICS, INC",20 EXECUTIVE CT STE 2,SOUTH BARRINGTON,IL,60010,8473823222,60010,20 EXECUTIVE CT,335E00000X
1578217790,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,3230 EXECUTIVE DR STE 2,JOLIET,IL,60431,2197919200,60431,3230 EXECUTIVE DR,335E00000X
1073140414,2,PHOENIX RISING PROSTHETIC ORTHOTIC SERVICE PLLC,330 W COLFAX ST STE 100,PALATINE,IL,60067,8478651270,60067,330 W COLFAX ST,335E00000X
1457466286,2,"HANGER PROSTHETICS & ORTHOTICS, INC.",1910 S MOUNT ZION RD STE D,DECATUR,IL,62521,2174296656,62521,1910 S MOUNT ZION RD,335E00000X
1730724394,2,PR ORTHOTICS & OT LLC,4711 GOLF RD STE 1055,SKOKIE,IL,60076,2244708550,60076,4711 GOLF RD,222Z00000X
1235730250,2,QUANTUM PROSTHETICS & ORTHOTICS LLC,9050 W 81ST ST STE 300,JUSTICE,IL,60458,3123004472,60458,9050 W 81ST ST,335E00000X
1649516311,2,"AMERICAN PROSTHETICS & ORTHOTICS, INC.",515 VALLEY VIEW DR STE 101,MOLINE,IL,61265,3097571061,61265,515 VALLEY VIEW DR,335E00000X
1447587829,2,"MIDWEST ORTHOTIC & TECHNOLOGY CENTER MERRILLVILLE, LLC",7025 VETERANS BLVD STE B,BURR RIDGE,IL,60527,8773206588,60527,7025 VETERANS BLVD,335E00000X
1437339439,2,"MOBILE LIMB & BRACE, INC",2041 KLONDIKE RD,WEST LAFAYETTE,IN,47906,7654634100,47906,2041 KLONDIKE RD,335E00000X
1093934648,2,"ACTION BRACE & PROSTHETIC, INC",8936 SOUTHPOINTE DR STE B1,INDIANAPOLIS,IN,46227,3175342852,46227,8936 SOUTHPOINTE DR,335E00000X
1427167352,2,"ACTION BRACE & PROSTHETIC, INC.",5942 W 71ST ST,INDIANAPOLIS,IN,46278,3173474222,46278,5942 W 71ST ST,335E00000X
1548363815,2,"TRISTATE ORTHOPAEDIC TREATMENT CENTER, INC",206 S. STATE ROUTE 129,BATESVILLE,IN,47006,5137916611,47006,206 S STATE ROUTE 129,332B00000X
1992818942,2,"CENTRAL BRACE & LIMB CO., INC.",802 S BERKLEY RD,KOKOMO,IN,46901,7654574868,46901,802 S BERKLEY RD,335E00000X
1033222096,2,"CENTRAL BRACE & LIMB CO., INC.",8402 HARCOURT RD,INDIANAPOLIS,IN,46260,3178721596,46260,8402 HARCOURT RD,335E00000X
1245343292,2,"CENTRAL BRACE & LIMB CO., INC.",641 S WALKER ST,BLOOMINGTON,IN,47403,8123342524,47403,641 S WALKER ST,335E00000X
1306859368,2,"CENTRAL BRACE & LIMB CO., INC.",1901 N CAPITOL AVE,INDIANAPOLIS,IN,46202,3179254296,46202,1901 N CAPITOL AVE,335E00000X
1023123395,2,"CENTRAL BRACE & LIMB CO., INC.",1001 W 10TH ST,INDIANAPOLIS,IN,46202,3174097974,46202,1001 W 10TH ST,335E00000X
1598096877,2,"CENTRAL BRACE & LIMB CO., INC.",5144 E STOP 11 RD,INDIANAPOLIS,IN,46237,3178591269,46237,5144 E STOP 11 RD,335E00000X
1396819280,2,BRACE SHOP & PROSTHETIC SERVICES INC,62 DOUGHTY RD,LAWRENCEBURG,IN,47025,5134215653,47025,62 DOUGHTY RD,335E00000X
1780681288,2,AMERICAN LIMB & ORTHOPEDIC CO,2930 MCKINLEY AVE,SOUTH BEND,IN,46615,5742873767,46615,2930 MCKINLEY AVE,335E00000X
1760768196,2,AMERICAN LIMB & ORTHOPEDIC COMPANY OF VALPARAISO,3777 N. FRONTAGE RD,MICHIGAN CITY,IN,46360,2195317479,46360,3777 N FRONTAGE RD,335E00000X
1184992190,2,MIDWEST ORTHOTIC SERVICES LLC,611 E DOUGLAS RD,MISHAWAKA,IN,46545,5742042416,46545,611 E DOUGLAS RD,335E00000X
1790054047,2,DOUG HODGE ORTHOTICS,1322 ANNAPOLIS DR,WESTFIELD,IN,46074,3178448107,46074,1322 ANNAPOLIS DR,335E00000X
1609133818,2,INDIANA INSTITUTE FOR PROSTHETICS LLC,1650 W OAK ST,ZIONSVILLE,IN,46077,3173794902,46077,1650 W OAK ST,261QA0900X
1396916888,2,"PREVAIL PROSTHETICS AND ORTHOTICS, INC",3159 E CENTER STREET EXT,WARSAW,IN,46582,2604835219,46582,3159 E CENTER STREET EXT,335E00000X
1508106675,2,MAXCARE ORTHOTICS AND PROSTHETICS LLC,3159 E CENTER STREET EXT,WARSAW,IN,46582,5742675852,46582,3159 E CENTER STREET EXT,335E00000X
1861732935,2,MAXCARE ORTHOTICS AND PROSTHETICS LLC,3610 NEW VISION DR,FORT WAYNE,IN,46845,2604892727,46845,3610 NEW VISION DR,335E00000X
1205836905,2,CALUMET ORTHOPEDIC & PROSTHETICS CO INC,7554 GRAND BLVD,HOBART,IN,46342,2199422148,46342,7554 GRAND BLVD,335E00000X
1689679995,2,"ORTHOTIC PROSTHETIC SPECIALISTS, INC.",625 RIDGE RD,MUNSTER,IN,46321,2198368668,46321,625 RIDGE RD,335E00000X
1467794065,2,"JOHNSON'S ORTHOTICS & PROSTHETICS, LLC",5055 E US HIGHWAY 36,AVON,IN,46123,3172729993,46123,5055 E US HIGHWAY 36,335E00000X
1346582947,2,"JOHNSON'S ORTHOTICS & PROSTHETICS, LLC",941 25TH ST,COLUMBUS,IN,47201,8123722800,47201,941 25TH ST,335E00000X
1710301825,2,AVON ORTHOTICS & PROSTHETICS,6845 E US HIGHWAY 36 STE 450,AVON,IN,46123,8703517974,46123,6845 E US HIGHWAY 36,335E00000X
1437320918,2,PREVAIL PROSTHETICS AND ORTHOTICS,1001 N WESTERN AVE,MARION,IN,46952,7656680890,46952,1001 N WESTERN AVE,335E00000X
1750455614,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,8626 WICKER AVE STE C,SAINT JOHN,IN,46373,2193651424,46373,8626 WICKER AVE,335E00000X
1639498587,2,PREVAIL PROSTHETICS AND ORTHOTICS,6330 E 75TH ST,INDIANAPOLIS,IN,46250,3175772273,46250,6330 E 75TH ST,335E00000X
1457359408,2,"AMERICAN ORTHOPEDIC & PROSTHETICS, INC.",720 FARABEE CT,LAFAYETTE,IN,47905,7654470111,47905,720 FARABEE CT,335E00000X
1952852220,2,PROSTHETIC TECHNOLOGIES LLC,333 N ALABAMA ST,INDIANAPOLIS,IN,46204,3178044729,46204,333 N ALABAMA ST,335E00000X
1922441518,2,"CARMEL ORTHODESIGN, LLC",9591 VALPARAISO CT,INDIANAPOLIS,IN,46268,3172184270,46268,9591 VALPARAISO CT,335E00000X
1265567283,2,AMERICAN LIMB & ORTHOPEDIC CO.,3614 S NAPPANEE ST,ELKHART,IN,46517,5745223643,46517,3614 S NAPPANEE ST,335E00000X
1285144352,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,1101 GLENDALE BLVD STE 105,VALPARAISO,IN,46383,2197919200,46383,1101 GLENDALE BLVD,335E00000X
1164934295,2,"ASCENDANT ORTHOPEDIC ALLIANCE, LLC",60160 BODNAR BLVD,MISHAWAKA,IN,46544,5742479441,46544,60160 BODNAR BLVD,335E00000X
1437661576,2,"ASCENDANT ORTHOPEDIC ALLIANCE, LLC",900 I ST,LA PORTE,IN,46350,5742479441,46350,900 I ST,335E00000X
1427122571,2,HANGER PROSTHETICS & ORTHOTICS INC,324 DUNES PLZ,MICHIGAN CITY,IN,46360,2198748069,46360,324 DUNES PLZ,335E00000X
1942287545,2,"ORTHOTIC AND PROSTHETIC DESIGNS, LLC",3200 SYCAMORE CT,COLUMBUS,IN,47203,8123729002,47203,3200 SYCAMORE CT,335E00000X
1285135913,2,EXCEL ORTHOTICS AND PROSTHETICS LLC,3200 SYCAMORE CT STE 2B,COLUMBUS,IN,47203,8123729002,47203,3200 SYCAMORE CT,335E00000X
1346424728,2,"CENTER FOR ORTHOTIC & PROSTHETIC EXCELLENCE, LLC",9615 KEILMAN ST,SAINT JOHN,IN,46373,2193650248,46373,9615 KEILMAN ST,335E00000X
1932153418,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC.",9521 INDIANAPOLIS BLVD,HIGHLAND,IN,46322,2197368896,46322,9521 INDIANAPOLIS BLVD,335E00000X
1720569544,2,"KENNEY ORTHOPEDICS OF BLOOMINGTON, LLC",474 S LANDMARK AVE,BLOOMINGTON,IN,47403,8592411015,47403,474 S LANDMARK AVE,335E00000X
1366583759,2,"PREVAIL PROSTHETICS AND ORTHOTICS, INC",7735 W JEFFERSON BLVD,FORT WAYNE,IN,46804,2604835219,46804,7735 W JEFFERSON BLVD,335E00000X
1881865368,2,PREVAIL PROSTHETICS AND ORTHOTICS,3320 MAIN ST,ANDERSON,IN,46013,7653740496,46013,3320 MAIN ST,335E00000X
1043425564,2,"ORTHOPEDIC AND SPORTS MEDICINE CENTER OF NORTHERN INDIANA, INC.",2310 CALIFORNIA RD STE A,ELKHART,IN,46514,5742640791,46514,2310 CALIFORNIA RD,335E00000X
1134417009,2,SRT PROSTHETICS & ORTHOTICS LLC,3301 W BETHEL AVE,MUNCIE,IN,47304,4196333961,47304,3301 W BETHEL AVE,335E00000X
1245222785,2,SRT PROSTHETICS & ORTHOTICS LLC,408 E WASHINGTON ST,BUTLER,IN,46721,4196333961,46721,408 E WASHINGTON ST,335E00000X
1699712695,2,SRT PROSTHETICS & ORTHOTICS LLC,217 E SOUTHWAY BLVD STE 100,KOKOMO,IN,46902,7658653668,46902,217 E SOUTHWAY BLVD,335E00000X
1902156532,2,SRT PROSTHETICS & ORTHOTICS LLC,8936 SOUTHPOINTE DR,INDIANAPOLIS,IN,46227,8666333961,46227,8936 SOUTHPOINTE DR,335E00000X
